Application_mode,Course,Father_occupation,Displaced,Debtor,Tuition_fees_up_to_date,Scholarship_holder,Age,Target_encoded,approval_rate_1st,approval_rate_2nd,avg_enrolled
1,12,8,1,0,1,0,18,0,0.8571428571428571,0.8571428571428571,7.0
1,12,2,0,0,1,0,18,0,0.875,0.875,8.0
1,12,10,1,0,1,0,18,0,0.8571428571428571,0.8571428571428571,7.0
8,16,3,1,0,0,0,29,1,1.0,0.8333333333333334,6.0
14,8,3,0,0,1,0,20,0,0.8235294117647058,1.0,14.5
4,12,5,0,0,1,0,26,1,0.0,0.0,7.5
1,10,8,1,0,1,0,21,0,0.8333333333333334,1.0,6.0
9,12,6,0,0,1,1,19,0,1.0,1.0,8.0
8,11,6,1,1,1,0,19,1,1.0,0.8333333333333334,6.0
9,3,4,0,1,1,0,20,0,0.6666666666666666,0.6666666666666666,6.0
1,12,9,1,0,1,1,18,0,1.0,1.0,7.5
1,15,1,1,0,0,0,20,1,0.6666666666666666,0.5,6.0
1,10,10,0,0,1,1,20,0,1.0,1.0,6.0
1,15,10,1,0,1,0,18,0,1.0,0.8333333333333334,6.0
15,6,3,1,0,1,0,22,0,1.0,0.8333333333333334,6.0
8,4,3,1,0,1,1,19,0,1.0,1.0,6.0
1,13,10,1,0,1,0,18,0,1.0,1.0,7.5
1,10,42,1,1,1,0,20,0,1.0,1.0,6.0
8,16,6,1,0,1,0,18,1,0.8333333333333334,0.6666666666666666,6.0
8,14,6,1,0,1,0,21,1,0.0,0.0,6.0
1,10,5,0,0,1,0,19,0,1.0,1.0,6.0
1,12,10,1,0,1,0,18,1,1.0,1.0,8.0
1,15,5,1,0,1,0,18,0,1.0,0.8333333333333334,6.0
8,6,10,1,1,0,1,21,1,0.3333333333333333,0.0,6.0
1,9,6,0,1,1,0,19,0,1.0,0.8,5.0
1,9,8,1,0,1,1,19,0,1.0,1.0,5.0
8,10,11,1,0,1,0,19,1,0.8333333333333334,0.0,6.0
1,2,4,0,0,1,0,18,0,0.0,0.0,0.0
14,11,10,0,0,1,1,19,1,0.0,0.16666666666666666,6.0
8,12,8,1,0,1,1,20,1,0.8571428571428571,1.0,7.5
1,12,2,1,0,0,0,18,1,0.75,0.75,8.0
1,2,9,1,0,1,1,19,1,0.0,0.0,0.0
1,5,8,1,0,1,0,18,0,1.0,1.0,6.0
1,10,8,0,0,1,1,19,0,1.0,1.0,6.0
1,9,6,1,0,1,0,20,0,0.6,1.0,5.0
8,12,6,1,0,1,1,19,0,1.0,1.0,7.5
1,12,2,1,0,1,0,18,0,0.875,0.875,8.0
12,11,2,0,1,1,0,25,1,0.0,0.0,6.0
8,5,10,1,0,0,0,18,0,0.6666666666666666,1.0,6.0
1,15,10,1,0,1,0,19,0,1.0,1.0,6.0
8,13,9,1,0,1,1,19,0,1.0,1.0,7.5
1,9,9,0,1,0,1,20,1,0.4,0.4,5.0
8,6,10,1,0,1,0,20,0,0.4,1.0,5.0
8,10,10,1,0,1,0,21,0,1.0,1.0,6.0
1,2,4,1,0,1,0,19,0,0.0,0.0,0.0
12,3,10,0,0,1,0,42,0,1.0,1.0,6.0
1,5,7,0,0,1,1,19,0,0.8333333333333334,1.0,6.0
1,11,6,1,0,1,0,18,0,1.0,0.6666666666666666,6.0
5,6,6,1,0,1,0,21,0,1.0,1.0,5.0
1,10,6,0,0,1,1,20,0,1.0,1.0,6.0
1,16,4,1,0,1,0,20,0,1.0,1.0,7.0
1,12,8,1,0,1,0,19,0,1.0,1.0,7.5
13,10,10,0,0,1,0,21,0,0.8461538461538461,0.8181818181818182,12.0
1,5,44,1,0,1,0,19,0,1.0,1.0,6.0
1,12,10,0,0,1,1,19,0,1.0,1.0,7.5
15,6,11,1,0,1,0,22,0,1.0,1.0,6.0
1,16,6,0,0,1,0,21,0,0.8333333333333334,0.8333333333333334,6.0
8,11,9,1,0,1,1,18,1,0.3333333333333333,0.5,6.0
1,12,3,0,0,1,1,20,0,0.875,0.875,8.0
8,14,1,1,1,0,0,18,1,0.6,0.8,5.0
8,10,10,0,0,1,0,20,1,0.0,0.0,5.5
8,12,4,1,0,1,0,23,0,0.8571428571428571,0.875,7.5
1,15,4,1,0,1,0,18,0,1.0,1.0,6.0
15,10,4,1,0,1,0,20,0,1.0,1.0,6.0
8,12,10,1,0,1,1,18,0,0.875,0.875,8.0
1,9,10,1,0,1,0,20,0,0.8,1.0,5.0
9,12,3,1,0,1,0,18,0,1.0,1.0,7.5
8,14,2,1,0,1,0,20,0,1.0,1.0,6.0
1,12,9,1,0,1,0,19,0,0.875,0.875,8.0
15,6,5,0,0,1,0,21,0,1.0,1.0,6.0
4,5,8,0,0,1,0,33,0,1.0,0.5,6.0
1,6,3,0,1,0,0,24,1,0.2,0.0,5.0
14,10,4,0,0,1,1,20,0,1.0,1.0,11.0
1,2,2,1,0,1,0,18,0,0.0,0.0,0.0
1,5,4,1,0,1,0,18,0,1.0,1.0,6.0
14,3,1,0,1,1,0,29,1,0.6666666666666666,0.3333333333333333,6.0
8,12,6,0,0,1,0,18,0,1.0,1.0,7.5
1,15,6,1,0,1,0,19,0,1.0,1.0,6.0
8,2,8,1,0,1,0,19,1,0.0,0.0,0.0
8,10,5,0,0,1,1,18,0,0.8333333333333334,1.0,6.0
14,12,8,0,0,1,1,19,0,0.8571428571428571,1.0,7.5
13,16,4,0,0,1,0,20,1,0.8571428571428571,0.8333333333333334,13.0
8,11,6,1,0,1,1,19,0,0.6666666666666666,0.5,6.0
1,12,8,1,0,1,1,18,0,1.0,1.0,8.0
8,11,4,0,0,1,1,19,0,1.0,0.5,6.0
8,15,6,0,1,1,0,20,1,0.8333333333333334,1.0,6.0
1,12,4,1,0,1,0,18,1,0.0,0.0,7.5
12,4,5,0,1,0,0,35,1,0.8333333333333334,0.6666666666666666,6.0
1,2,9,1,0,1,1,19,0,0.0,0.0,0.0
1,9,10,1,0,1,0,19,1,0.6,0.4,5.0
12,13,11,0,0,1,0,24,1,0.0,0.0,7.0
12,3,8,1,1,0,0,29,1,0.6666666666666666,0.0,6.0
12,12,2,0,0,1,0,24,0,1.0,0.25,7.5
8,11,7,1,0,1,0,19,0,0.8333333333333334,0.6666666666666666,6.0
4,2,10,1,0,1,0,37,1,0.0,0.0,0.0
3,5,11,1,0,1,0,18,0,0.8333333333333334,0.8333333333333334,6.0
1,9,4,1,0,0,0,18,1,0.0,0.0,5.0
1,15,6,1,1,0,0,18,1,0.0,0.0,6.0
1,12,5,1,0,1,0,18,0,0.875,0.875,8.0
1,5,10,1,0,1,0,19,0,1.0,1.0,6.0
1,10,10,0,0,1,0,19,1,0.8333333333333334,0.5,6.0
15,4,8,1,1,1,0,21,0,1.0,1.0,6.0
9,13,3,0,0,1,0,18,0,0.8571428571428571,0.5714285714285714,7.0
7,9,10,1,0,1,0,19,1,1.0,0.6,5.0
4,15,9,0,0,1,0,25,0,1.0,1.0,6.0
1,5,9,1,0,1,0,22,0,1.0,1.0,6.0
12,12,10,0,0,1,0,24,0,0.875,0.875,8.0
1,12,11,1,0,1,0,19,0,1.0,0.875,7.5
8,2,7,0,0,0,0,20,1,0.0,0.0,0.0
1,12,8,1,0,1,1,19,0,0.875,0.875,8.0
14,11,10,1,0,1,0,19,1,0.3333333333333333,0.6666666666666666,6.0
1,14,4,1,0,1,0,19,0,0.8333333333333334,0.8333333333333334,6.0
14,4,7,0,1,1,0,23,1,0.0,0.0,6.0
12,15,4,0,0,1,0,47,1,0.8333333333333334,0.6666666666666666,6.0
1,5,10,0,0,1,0,19,0,1.0,0.6666666666666666,6.0
1,2,9,1,0,1,0,19,0,0.0,0.0,0.0
1,2,3,1,0,1,0,18,1,0.0,0.0,0.0
14,9,2,0,0,1,0,28,1,0.4,0.0,5.0
14,11,1,1,0,1,0,20,1,0.6666666666666666,0.5,6.0
1,2,9,1,0,1,1,21,0,0.0,0.0,0.0
12,11,6,0,1,0,0,24,1,0.0,0.0,6.0
12,11,5,0,0,1,0,28,0,1.0,0.8333333333333334,6.0
8,12,8,1,0,1,1,18,0,1.0,1.0,7.5
12,11,12,0,0,1,0,48,1,0.5,0.16666666666666666,6.0
8,10,9,1,0,1,0,21,0,1.0,1.0,6.0
15,7,9,1,1,0,0,23,1,0.0,0.0,5.0
1,8,11,1,0,1,0,18,0,1.0,0.8,5.0
15,10,4,0,0,1,0,22,1,1.0,0.3333333333333333,6.0
7,2,8,1,0,1,0,25,1,0.7692307692307693,0.6363636363636364,12.0
4,6,3,0,1,1,0,27,1,0.6153846153846154,0.45454545454545453,12.0
12,7,1,0,0,0,0,49,1,0.0,0.0,5.0
12,17,6,0,0,0,0,31,1,0.4,0.0,5.0
12,11,7,0,0,1,0,54,1,1.0,0.8333333333333334,6.0
4,1,7,1,1,0,0,25,1,1.0,0.75,18.5
4,5,3,0,0,1,0,28,1,0.3333333333333333,0.5,6.0
12,3,7,0,0,1,0,41,0,1.0,1.0,6.5
14,9,5,0,0,1,0,22,1,0.0,0.4,5.0
1,11,4,0,0,1,0,34,1,0.3333333333333333,0.0,6.0
12,4,10,0,1,0,0,28,1,1.0,1.0,10.5
4,4,5,0,0,1,0,50,1,0.3333333333333333,0.16666666666666666,6.0
1,9,5,1,0,1,0,19,1,0.0,0.0,5.0
14,12,5,0,0,1,0,18,1,0.5714285714285714,0.42857142857142855,7.0
12,17,2,0,0,1,0,59,1,0.0,0.0,5.0
4,17,13,1,0,0,0,33,1,0.0,0.0,5.0
8,5,11,1,0,1,1,23,0,1.0,0.8333333333333334,6.0
12,17,6,0,0,1,0,44,1,0.6,1.0,5.0
1,3,1,1,0,1,0,37,1,0.0,0.0,6.0
12,2,10,0,0,1,0,36,1,0.0,0.0,0.0
1,17,3,0,0,0,0,22,1,0.6,0.4,5.0
12,3,7,0,0,1,0,49,0,1.0,1.0,6.0
16,15,4,1,0,1,0,23,0,1.0,0.6666666666666666,6.0
14,3,6,0,0,1,0,47,1,1.0,0.0,6.0
14,4,3,0,0,1,0,28,0,0.9444444444444444,1.0,15.0
1,11,10,0,1,0,0,21,1,0.8333333333333334,0.8333333333333334,6.0
14,10,3,0,0,1,0,21,0,0.9090909090909091,1.0,10.5
13,9,10,0,0,0,0,49,1,0.0,0.0,5.0
12,17,9,0,0,1,0,40,0,1.0,1.0,5.0
8,11,4,0,0,1,1,22,0,1.0,1.0,6.0
12,17,8,0,0,1,0,31,1,0.0,0.0,5.0
13,7,3,0,0,1,0,30,1,0.3333333333333333,0.3333333333333333,6.0
1,10,11,0,0,1,0,19,0,0.8333333333333334,0.8333333333333334,6.0
9,9,12,0,0,1,0,22,1,0.6,0.6,5.0
1,15,10,0,0,1,0,19,0,1.0,1.0,6.0
8,2,10,0,0,0,0,21,1,0.0,0.0,0.0
8,14,8,0,0,1,0,19,0,1.0,1.0,6.0
14,9,4,1,0,1,0,22,1,0.0,0.2,5.0
1,10,3,0,0,1,0,22,0,0.8333333333333334,0.8333333333333334,6.0
1,10,5,0,0,1,0,19,0,0.6666666666666666,1.0,6.0
12,11,11,0,0,0,0,26,1,0.0,0.0,6.0
8,9,9,0,0,1,0,20,1,0.0,0.0,5.0
4,8,4,1,0,0,0,18,1,0.4,0.0,5.0
14,17,10,0,0,1,0,39,1,0.0,0.0,3.0
1,12,12,0,0,1,0,18,1,0.0,0.0,8.0
8,7,4,0,0,1,1,18,0,1.0,1.0,5.0
1,10,10,0,0,1,1,19,0,1.0,1.0,6.0
1,12,10,0,0,1,0,18,0,0.8571428571428571,1.0,7.5
1,9,5,1,0,1,1,18,1,0.8,0.0,5.0
15,8,7,1,0,1,0,22,0,0.8,1.0,5.0
1,10,5,0,0,1,0,19,0,1.0,1.0,6.0
1,8,9,1,0,1,0,18,1,1.0,1.0,5.0
12,7,4,0,1,0,0,31,1,0.4,0.4,5.0
12,17,4,0,0,1,0,28,1,0.0,0.0,5.0
1,5,9,0,0,1,0,19,1,0.0,0.0,6.0
8,11,9,0,0,1,0,20,0,1.0,1.0,6.0
12,10,3,0,0,1,0,50,1,0.6666666666666666,0.0,6.0
12,17,10,1,0,1,0,31,1,0.2,0.2,5.0
9,10,3,1,0,1,0,21,0,1.0,1.0,6.0
12,7,10,0,0,1,0,34,1,0.2,0.0,5.0
12,17,5,1,0,0,0,40,1,0.4,0.6,5.0
1,2,3,1,0,1,1,18,0,0.0,0.0,0.0
12,5,11,0,1,0,1,46,1,0.0,0.0,6.0
14,3,1,0,0,1,0,37,1,0.0,0.0,5.5
12,4,8,1,0,1,0,31,1,0.0,0.0,6.0
12,4,11,0,0,1,0,34,0,0.8333333333333334,0.8333333333333334,6.0
1,2,5,1,0,1,1,18,1,0.0,0.0,0.0
1,14,10,0,0,1,1,18,0,1.0,1.0,6.0
8,5,4,1,0,1,1,19,0,1.0,1.0,6.0
14,17,5,0,0,1,0,40,1,0.8,0.625,6.5
12,8,10,0,0,1,0,25,1,0.0,0.0,6.0
8,7,10,1,1,1,0,20,1,0.8,0.5,5.5
12,4,11,1,0,0,0,43,1,0.0,0.0,6.0
14,4,2,0,0,1,0,35,0,1.0,0.9230769230769231,15.5
8,17,5,0,0,1,0,23,0,0.8,1.0,5.0
8,12,3,0,0,1,0,19,0,1.0,0.8888888888888888,8.0
17,6,9,1,0,1,1,21,0,0.8181818181818182,0.7777777777777778,10.0
9,7,4,1,0,1,0,20,0,1.0,1.0,5.0
12,14,4,0,0,1,1,30,1,0.0,0.0,6.0
12,11,10,1,0,1,0,44,0,1.0,1.0,6.0
9,12,10,0,0,1,0,19,0,0.875,0.875,8.0
15,8,7,1,0,1,0,22,0,0.6666666666666666,0.8333333333333334,15.0
1,8,3,0,0,1,0,18,0,0.8,1.0,5.0
8,14,10,1,0,1,1,21,0,0.6666666666666666,0.8333333333333334,6.0
1,6,12,0,0,1,0,18,1,0.0,0.0,6.0
8,14,4,1,0,1,0,18,0,1.0,1.0,6.0
1,2,4,0,0,1,0,19,0,0.0,0.0,0.0
15,4,7,1,0,1,0,21,1,0.6666666666666666,0.6666666666666666,6.0
12,4,3,0,0,1,0,31,0,1.0,1.0,6.0
8,11,4,1,0,1,0,21,1,0.6666666666666666,0.3333333333333333,6.0
13,15,4,0,0,1,0,27,1,0.0,0.0,4.5
1,9,10,1,0,1,0,20,0,0.6,1.0,5.0
9,15,8,1,0,1,0,19,0,1.0,1.0,6.0
8,8,9,1,0,1,0,18,0,1.0,1.0,6.0
12,8,6,1,0,1,0,29,1,0.2,0.6,5.0
1,2,3,1,0,1,1,19,0,0.0,0.0,0.0
1,14,9,0,0,0,0,21,1,0.6666666666666666,0.8333333333333334,6.0
12,9,4,0,0,1,1,25,0,0.8,0.8,5.0
12,9,10,0,0,0,0,32,1,0.0,0.0,5.0
14,17,3,0,0,0,0,26,1,0.6666666666666666,0.375,10.0
1,8,8,1,0,1,1,18,0,1.0,1.0,6.0
8,11,8,0,0,1,1,19,0,0.8333333333333334,1.0,6.0
1,5,8,1,0,1,1,19,0,1.0,1.0,6.0
4,7,5,0,0,1,0,27,1,1.0,1.0,5.5
15,5,1,1,0,1,0,21,0,1.0,1.0,6.0
1,2,8,1,1,0,0,19,0,0.0,0.0,0.0
8,9,6,1,0,1,1,18,1,0.8,0.4,5.0
12,10,6,0,0,1,0,28,1,0.0,0.0,5.0
12,4,2,0,1,0,0,25,1,0.6,0.5714285714285714,8.5
14,4,5,0,0,1,0,25,1,0.5714285714285714,0.7692307692307693,13.5
1,11,6,0,0,1,0,26,1,0.0,0.0,6.0
8,9,6,1,0,1,1,18,0,1.0,1.0,5.0
12,4,6,0,0,1,0,25,1,0.0,0.0,6.0
8,15,4,1,0,1,0,19,0,1.0,1.0,6.0
8,12,6,0,0,1,0,19,0,1.0,1.0,7.5
12,3,2,0,0,1,0,45,1,0.5,0.5,8.0
12,17,10,0,0,1,0,52,0,1.0,1.0,5.0
1,9,4,1,0,0,0,20,1,0.6,0.6,5.0
1,12,11,1,0,1,0,19,0,0.875,0.875,8.0
1,12,10,0,1,0,0,21,1,0.5714285714285714,0.5714285714285714,7.0
12,3,10,0,0,0,0,35,0,1.0,1.0,6.0
12,2,8,1,0,1,0,36,0,0.0,0.0,0.0
12,12,6,0,1,0,0,47,1,0.0,0.0,7.5
9,17,3,0,0,1,0,22,1,0.0,0.0,5.0
12,17,10,1,0,1,0,41,1,0.8,0.6,5.0
4,7,12,0,0,1,0,26,1,0.0,0.0,5.0
12,3,12,0,0,0,0,51,1,0.6666666666666666,0.0,6.0
12,3,1,1,0,1,0,41,0,0.8333333333333334,0.5,6.0
14,9,10,1,0,1,0,23,0,0.8,1.0,10.0
14,10,6,1,0,1,0,22,1,0.0,0.0,5.5
8,5,10,1,0,1,1,25,1,0.6666666666666666,0.6666666666666666,6.0
14,17,10,1,0,1,0,25,0,1.0,1.0,14.5
17,2,10,1,0,0,1,22,0,0.9166666666666666,1.0,11.5
12,6,11,0,0,1,0,47,1,0.0,0.0,6.0
12,17,6,1,0,1,0,41,1,0.0,0.0,5.0
12,4,10,1,0,1,0,43,0,1.0,0.8333333333333334,6.0
12,4,9,0,0,1,0,29,1,0.0,0.0,3.5
12,7,6,0,0,1,0,30,1,0.0,0.0,2.0
12,9,10,0,0,0,0,26,1,0.0,0.0,4.5
12,17,10,0,0,0,0,27,1,0.0,0.0,5.0
12,14,10,0,0,1,1,36,0,1.0,1.0,5.0
12,4,11,0,0,1,0,29,1,0.6666666666666666,0.8571428571428571,8.0
13,7,1,1,0,1,0,35,1,0.7,0.625,9.0
1,15,4,0,0,1,1,18,0,0.6666666666666666,0.8333333333333334,6.0
1,17,10,0,0,1,1,24,0,1.0,1.0,5.0
1,15,8,1,0,1,1,18,1,1.0,1.0,6.0
13,7,9,1,0,1,0,21,0,1.0,1.0,5.0
12,4,7,0,0,1,0,32,0,0.7222222222222222,1.0,15.0
1,7,6,1,0,1,1,22,1,0.6,0.5,5.5
4,4,8,1,0,0,0,32,1,0.6470588235294118,0.8333333333333334,14.5
14,14,1,0,0,1,0,35,1,0.2,0.0,5.0
9,9,8,1,0,0,0,23,1,0.0,0.0,5.0
14,14,1,0,0,1,0,35,1,0.0,0.2,5.0
12,4,7,0,0,1,0,32,0,1.0,1.0,9.0
1,16,1,0,0,1,0,20,1,0.0,0.0,6.0
4,17,7,1,0,1,0,44,1,1.0,1.0,6.0
12,11,11,0,0,1,0,53,0,0.18181818181818182,0.3333333333333333,10.0
12,7,5,0,1,0,0,28,1,0.0,0.0,5.0
4,17,10,0,0,1,0,31,1,1.0,1.0,7.0
12,4,11,0,1,0,0,44,1,0.5714285714285714,0.0,6.5
1,6,10,1,0,1,0,19,0,1.0,0.8,5.0
9,7,6,0,0,1,1,18,1,0.0,0.0,5.0
15,4,6,1,0,1,0,20,0,1.0,1.0,6.0
12,5,8,0,0,1,0,55,0,1.0,1.0,6.0
8,7,6,0,0,1,0,19,1,0.0,0.0,5.0
1,9,10,0,0,1,0,18,0,1.0,1.0,5.0
12,15,5,0,0,1,0,43,1,0.6666666666666666,0.0,6.0
9,11,7,1,0,1,0,18,1,0.0,0.0,6.0
1,2,3,1,0,1,0,18,1,0.0,0.0,0.0
8,11,10,1,1,1,1,20,1,0.0,0.0,6.0
12,17,10,0,1,0,0,29,1,0.8,0.8,5.0
12,8,11,1,1,1,0,44,1,0.8333333333333334,0.0,6.0
14,5,8,1,0,1,0,20,1,0.6666666666666666,0.3333333333333333,7.5
12,9,10,1,0,1,0,36,1,0.0,0.0,4.5
12,6,12,0,0,0,0,29,1,0.0,0.0,5.0
1,14,10,1,0,1,0,18,1,0.6666666666666666,0.5,6.0
12,4,7,0,0,0,0,24,1,0.0,0.0,6.0
1,15,6,0,0,1,0,20,0,1.0,1.0,6.0
12,3,10,0,1,0,0,45,1,0.0,0.0,5.5
14,12,5,1,0,1,1,28,0,0.8695652173913043,0.8695652173913043,23.0
1,12,8,1,0,1,0,18,0,1.0,0.875,7.5
1,9,5,1,0,1,0,23,1,0.6,0.6,5.0
1,5,6,0,0,1,1,22,0,1.0,0.8333333333333334,6.0
12,17,6,0,0,1,0,33,0,1.0,1.0,5.0
17,4,7,0,0,1,0,21,0,0.8333333333333334,0.9166666666666666,12.0
12,9,6,0,0,1,0,45,0,1.0,1.0,5.0
12,4,10,0,0,0,0,44,1,0.4,0.14285714285714285,8.5
12,14,13,0,0,1,0,42,1,0.0,0.0,6.0
9,9,8,1,0,1,0,20,1,0.0,0.0,5.0
1,11,9,1,0,1,1,20,0,1.0,1.0,6.0
16,3,5,0,1,0,0,26,1,0.5,0.7,9.0
12,4,8,0,0,1,0,31,0,1.0,0.8333333333333334,6.0
1,15,10,0,1,1,1,19,0,1.0,1.0,6.0
12,15,1,1,0,1,0,28,0,1.0,1.0,6.0
1,2,10,1,0,1,1,20,0,0.0,0.0,0.0
1,3,11,1,0,1,0,43,0,1.0,1.0,6.0
12,2,8,0,0,1,1,25,1,0.0,0.0,0.0
12,10,10,0,1,1,0,40,1,0.3333333333333333,0.16666666666666666,6.0
15,6,2,0,0,1,0,20,0,1.0,0.8333333333333334,6.0
12,3,2,0,0,1,0,46,0,0.5,1.0,6.0
16,1,8,0,0,1,0,26,0,0.9523809523809523,1.0,17.5
12,12,6,0,0,1,1,34,0,0.8571428571428571,0.875,7.5
9,16,6,1,0,1,0,19,1,0.0,0.0,6.0
1,12,10,1,0,1,1,18,0,0.875,0.875,8.0
1,13,10,1,0,1,0,18,0,1.0,1.0,7.5
12,3,8,0,0,1,1,37,0,0.8571428571428571,0.8333333333333334,6.5
8,2,8,0,0,1,1,23,0,0.0,0.0,0.0
14,5,8,0,0,1,0,26,0,1.0,1.0,13.5
5,15,6,1,0,0,0,18,1,0.8333333333333334,0.0,6.0
8,12,3,1,0,1,0,19,0,1.0,1.0,7.5
5,6,10,0,0,1,0,18,0,1.0,1.0,6.0
1,14,4,1,0,1,0,19,1,1.0,0.8333333333333334,6.0
8,5,6,0,0,1,1,22,0,1.0,0.6666666666666666,6.0
1,12,6,1,0,1,1,18,0,0.875,0.875,8.0
8,11,5,0,0,1,1,18,0,1.0,1.0,6.0
1,15,6,1,0,1,1,18,0,1.0,1.0,6.0
1,11,8,1,0,1,1,18,0,1.0,1.0,6.0
1,11,5,1,0,1,0,18,0,1.0,1.0,6.0
8,12,8,1,0,1,1,19,0,1.0,0.875,7.5
8,16,6,0,0,1,0,20,1,0.0,0.0,6.0
8,10,6,1,0,1,1,19,1,1.0,0.0,6.0
1,6,8,1,0,1,0,18,0,1.0,0.5,6.0
1,5,8,1,0,1,1,18,1,1.0,1.0,6.0
8,12,8,1,0,1,1,18,0,1.0,1.0,7.5
8,15,7,1,0,1,0,18,0,1.0,1.0,6.0
8,9,9,0,0,1,1,18,0,1.0,0.8,5.0
8,15,8,1,1,1,0,18,0,1.0,1.0,6.0
15,4,7,0,0,1,1,20,0,1.0,1.0,6.0
7,10,6,1,0,1,1,19,0,0.5,1.0,6.0
1,10,8,1,0,1,1,19,0,1.0,1.0,6.0
1,14,8,0,0,1,0,19,0,1.0,1.0,6.0
6,14,8,0,1,1,0,20,0,1.0,0.8333333333333334,6.0
9,8,6,1,0,1,1,18,0,0.8,1.0,5.0
4,9,8,0,0,1,0,33,1,0.4,0.0,5.0
1,16,6,0,0,1,1,19,1,0.8571428571428571,0.0,6.5
8,13,10,0,0,1,1,18,0,1.0,1.0,7.5
8,5,4,0,0,1,0,19,1,0.0,0.0,6.0
1,15,9,1,0,1,0,18,0,1.0,1.0,6.0
1,10,6,1,0,1,0,20,0,1.0,1.0,6.0
1,12,8,1,0,1,0,19,0,1.0,1.0,8.0
1,15,10,1,0,1,1,18,0,1.0,1.0,6.0
8,11,4,1,1,1,1,19,1,0.3333333333333333,0.0,6.0
14,3,10,1,0,1,0,25,0,0.9375,0.8461538461538461,14.5
1,3,6,0,0,1,0,19,0,1.0,1.0,6.0
8,17,1,1,1,1,0,33,1,0.4,0.0,5.0
6,9,4,0,0,1,0,19,0,0.8,1.0,5.0
1,15,11,1,0,1,0,18,1,1.0,1.0,6.0
8,16,8,1,0,1,0,18,0,1.0,0.8333333333333334,6.0
1,12,8,1,0,1,0,18,0,1.0,1.0,8.0
12,12,11,0,0,1,0,37,1,0.2857142857142857,0.0,7.0
1,11,6,1,0,1,1,20,0,1.0,1.0,6.0
6,10,7,0,0,1,0,21,0,1.0,1.0,6.0
8,12,5,0,0,1,1,18,0,1.0,1.0,7.5
1,15,10,1,0,1,1,18,0,1.0,1.0,6.0
1,12,8,0,1,1,0,18,0,1.0,1.0,8.0
1,12,10,1,0,1,0,31,0,1.0,1.0,7.5
1,10,11,0,1,1,0,23,0,1.0,1.0,6.0
1,12,10,1,0,1,0,19,0,0.8571428571428571,0.8571428571428571,7.0
7,15,10,1,0,1,1,20,0,1.0,1.0,6.0
12,3,6,0,0,1,0,40,0,1.0,1.0,8.0
15,6,10,1,1,1,0,32,1,0.6666666666666666,0.5,6.0
1,11,8,1,0,1,0,24,1,0.3333333333333333,0.16666666666666666,6.0
8,12,9,1,0,1,0,18,0,0.8571428571428571,0.8571428571428571,7.0
1,10,10,0,0,1,0,18,0,1.0,1.0,6.0
1,10,8,1,0,1,1,18,0,1.0,1.0,6.0
12,4,8,1,0,0,0,27,1,0.0,0.0,6.0
1,9,6,0,0,1,0,18,0,1.0,1.0,5.0
1,16,5,1,0,1,0,19,0,1.0,1.0,6.0
8,3,1,1,0,1,0,19,0,0.8333333333333334,1.0,6.0
8,16,11,0,0,1,0,20,1,0.5,0.3333333333333333,6.0
12,4,10,0,0,1,0,30,1,0.0,0.0,6.0
4,9,9,0,0,1,0,21,0,1.0,1.0,9.5
12,13,6,0,0,1,0,26,1,0.8571428571428571,1.0,7.5
8,5,10,0,0,1,1,18,0,1.0,1.0,6.0
1,5,10,1,1,1,0,21,1,0.8333333333333334,0.8333333333333334,6.0
14,2,10,0,0,1,1,18,1,0.0,0.0,0.0
8,16,10,1,0,1,1,19,1,1.0,0.8333333333333334,6.0
1,10,9,1,0,1,0,19,0,1.0,1.0,6.0
1,6,9,1,0,0,0,19,1,0.0,0.0,5.0
8,10,6,1,0,1,0,19,1,0.3333333333333333,0.16666666666666666,6.0
15,6,43,0,0,1,0,27,0,0.6,1.0,5.0
5,6,6,1,0,1,0,22,0,1.0,1.0,5.0
1,15,8,1,0,1,0,18,1,0.8333333333333334,1.0,6.0
8,11,6,1,0,1,0,20,0,1.0,0.6666666666666666,6.0
14,17,10,0,0,1,0,34,1,0.375,0.2857142857142857,7.5
8,12,9,1,0,1,0,18,0,0.8571428571428571,1.0,7.5
8,15,6,1,0,1,0,20,0,0.6666666666666666,0.6666666666666666,6.0
1,8,6,1,0,1,0,20,0,1.0,1.0,5.0
12,17,10,0,0,1,0,25,1,0.0,0.0,5.0
1,7,10,1,0,1,0,18,1,1.0,0.6,5.0
1,8,10,0,0,0,0,18,1,0.8333333333333334,0.6666666666666666,6.0
8,16,8,1,0,1,1,18,1,0.8333333333333334,0.0,6.0
8,11,5,0,0,1,1,19,0,0.8333333333333334,0.8333333333333334,6.0
8,16,6,1,0,1,1,19,1,1.0,0.8333333333333334,6.0
15,10,6,0,0,1,1,21,0,1.0,1.0,6.0
1,5,10,1,0,1,1,20,0,1.0,1.0,6.0
16,3,44,1,1,1,1,21,0,0.8461538461538461,0.9090909090909091,12.0
14,17,9,0,0,1,0,34,1,1.0,1.0,1.5
1,15,10,1,0,1,0,20,0,1.0,1.0,6.0
12,17,10,0,0,1,0,24,1,0.0,0.2,5.0
1,12,4,0,0,1,0,18,0,1.0,1.0,7.5
12,17,8,0,0,1,0,28,1,0.4,0.2,5.0
8,11,6,0,0,1,0,20,1,0.6666666666666666,0.0,6.0
14,12,5,1,0,1,0,22,0,1.0,1.0,8.0
1,12,5,1,0,1,0,19,0,0.875,0.875,8.0
